replicate,status,hard_eligible_count,random_expected_catastrophic_rate,issued_catastrophic_rate,risk_reduction_fraction
422,defined,762,0.41076115485564302,0.32000000000000001,0.22095846645367401
423,defined,782,0.40153452685421998,0.28999999999999998,0.27777070063694276
424,defined,783,0.41890166028097064,0.32400000000000001,0.22654878048780491
425,defined,781,0.39692701664532648,0.30199999999999999,0.23915483870967735
426,defined,791,0.40202275600505688,0.32000000000000001,0.20402515723270431
427,defined,780,0.42948717948717946,0.32000000000000001,0.25492537313432828
428,defined,767,0.40677966101694918,0.312,0.2330000000000001
429,defined,799,0.40300375469336669,0.316,0.21588819875776388
430,defined,802,0.42144638403990026,0.34599999999999997,0.17901775147929
431,defined,767,0.41720990873533248,0.312,0.25217500000000004
432,defined,796,0.37562814070351758,0.27800000000000002,0.25990635451505006
433,defined,782,0.42199488491048592,0.33800000000000002,0.19904242424242413
434,defined,796,0.41834170854271358,0.308,0.26375975975975974
435,defined,779,0.39537869062901154,0.30199999999999999,0.23617532467532465
436,defined,769,0.45253576072821844,0.34599999999999997,0.23541954022988509
437,defined,809,0.41903584672435107,0.32000000000000001,0.23634218289085551
438,defined,802,0.39526184538653364,0.33200000000000002,0.16005047318611976
439,defined,788,0.44035532994923859,0.318,0.27785590778097979
440,defined,778,0.41773778920308485,0.34999999999999998,0.1621538461538462
441,defined,782,0.39641943734015345,0.30199999999999999,0.23818064516129034
442,defined,792,0.4128787878787879,0.34200000000000003,0.17166972477064213
443,defined,785,0.4229299363057325,0.32400000000000001,0.23391566265060237
444,defined,785,0.39872611464968155,0.33800000000000002,0.15230031948881784
445,defined,782,0.41304347826086957,0.33200000000000002,0.19621052631578939
446,defined,761,0.43495400788436267,0.34799999999999998,0.19991540785498496
447,defined,783,0.44061302681992337,0.34999999999999998,0.20565217391304358
448,defined,785,0.40636942675159238,0.32800000000000001,0.1928526645768025
449,defined,819,0.40415140415140416,0.33600000000000002,0.16862839879154079
450,defined,785,0.42038216560509556,0.308,0.26733333333333342
451,defined,776,0.39690721649484534,0.28999999999999998,0.26935064935064934
452,defined,791,0.41087231352718079,0.32200000000000001,0.21630153846153843
453,defined,792,0.42803030303030304,0.34599999999999997,0.19164601769911516
454,defined,776,0.39175257731958762,0.314,0.19847368421052636
455,defined,796,0.41582914572864321,0.34799999999999998,0.16311782477341397
456,defined,788,0.43654822335025378,0.34399999999999997,0.21199999999999997
457,defined,769,0.41352405721716518,0.32000000000000001,0.22616352201257861
458,defined,775,0.41806451612903228,0.314,0.24891975308641978
459,defined,784,0.38647959183673469,0.28199999999999997,0.27033663366336635
460,defined,766,0.39817232375979111,0.32600000000000001,0.18125901639344255
461,defined,773,0.43078913324708928,0.34200000000000003,0.20610810810810809
462,defined,778,0.42544987146529561,0.33400000000000002,0.21494864048338358
463,defined,785,0.4140127388535032,0.318,0.23190769230769237
464,defined,780,0.43333333333333335,0.35599999999999998,0.17846153846153856
465,defined,786,0.43384223918575066,0.35599999999999998,0.17942521994134908
466,defined,789,0.40811153358681873,0.31,0.24040372670807453
467,defined,794,0.41813602015113349,0.34399999999999997,0.17730120481927714
468,defined,796,0.41959798994974873,0.34399999999999997,0.1801676646706587
469,defined,765,0.44836601307189544,0.35999999999999999,0.19708454810495635
470,defined,768,0.390625,0.29199999999999998,0.25248000000000004
471,defined,785,0.39745222929936308,0.318,0.19990384615384615
472,defined,771,0.43190661478599224,0.32400000000000001,0.24983783783783786
473,defined,775,0.38709677419354838,0.27800000000000002,0.28183333333333327
474,defined,780,0.41153846153846152,0.32400000000000001,0.21271028037383166
475,defined,791,0.40455120101137798,0.31,0.23371874999999998
476,defined,807,0.39776951672862454,0.29999999999999999,0.24579439252336455
477,defined,791,0.4336283185840708,0.32400000000000001,0.25281632653061226
478,defined,784,0.42729591836734693,0.312,0.26982686567164182
479,defined,778,0.41516709511568123,0.32400000000000001,0.21959133126934982
480,defined,773,0.40362225097024579,0.32600000000000001,0.19231410256410253
481,defined,768,0.43489583333333331,0.34599999999999997,0.20440718562874249
482,defined,788,0.44416243654822335,0.35399999999999998,0.20299428571428579
483,defined,785,0.42802547770700639,0.32600000000000001,0.23836309523809529
484,defined,779,0.42875481386392811,0.314,0.26764670658682632
485,defined,769,0.40702210663198962,0.32000000000000001,0.2138019169329074
486,defined,751,0.43142476697736354,0.34200000000000003,0.20727777777777778
487,defined,765,0.42091503267973857,0.34399999999999997,0.18273291925465851
488,defined,783,0.38825031928480203,0.29799999999999999,0.23245394736842107
489,defined,783,0.42401021711366538,0.34000000000000002,0.19813253012048182
490,defined,788,0.41116751269035534,0.33000000000000002,0.19740740740740736
491,defined,764,0.42015706806282721,0.33600000000000002,0.20029906542056064
492,defined,787,0.42693773824650572,0.35399999999999998,0.17083928571428575
493,defined,789,0.43346007604562736,0.34000000000000002,0.21561403508771926
494,defined,788,0.40355329949238578,0.308,0.23677987421383651
495,defined,789,0.40177439797211661,0.312,0.22344479495268144
496,defined,791,0.41719342604298354,0.33200000000000002,0.2042060606060605
497,defined,775,0.41161290322580646,0.32000000000000001,0.22257053291536055
498,defined,765,0.4169934640522876,0.34999999999999998,0.16065830721003138
499,defined,787,0.41041931385006353,0.34000000000000002,0.17157894736842094
500,defined,782,0.42327365728900257,0.29999999999999999,0.29123867069486409
501,defined,771,0.44876783398184178,0.36599999999999999,0.18443352601156071
502,defined,774,0.42764857881136953,0.33200000000000002,0.22366163141993955
503,defined,781,0.39436619718309857,0.29999999999999999,0.23928571428571421
504,defined,775,0.38967741935483868,0.314,0.19420529801324493
505,defined,779,0.41206675224646983,0.318,0.22828037383177568
506,defined,793,0.41361916771752838,0.29799999999999999,0.2795304878048781
507,defined,782,0.37340153452685421,0.28799999999999998,0.22871232876712333
508,defined,778,0.4241645244215938,0.32000000000000001,0.24557575757575756
509,defined,759,0.39525691699604742,0.308,0.22075999999999996
510,defined,770,0.38961038961038963,0.30599999999999999,0.21460000000000001
511,defined,786,0.41730279898218831,0.314,0.24754878048780493
512,defined,781,0.40588988476312421,0.29999999999999999,0.26088328075709788
513,defined,788,0.39847715736040606,0.30199999999999999,0.24211464968152863
514,defined,783,0.40229885057471265,0.29799999999999999,0.25925714285714285
515,defined,777,0.42471042471042469,0.33200000000000002,0.21829090909090898
516,defined,777,0.44530244530244528,0.34599999999999997,0.22299999999999998
517,defined,787,0.40533672172808133,0.318,0.21546708463949849
518,defined,777,0.45302445302445304,0.35199999999999998,0.22300000000000009
519,defined,785,0.41146496815286626,0.33000000000000002,0.19798761609907123
520,defined,775,0.38967741935483868,0.308,0.20960264900662251
521,defined,780,0.3923076923076923,0.308,0.21490196078431367
522,defined,781,0.42637644046094753,0.34200000000000003,0.19789189189189182
523,defined,778,0.42159383033419023,0.33400000000000002,0.20776829268292674
524,defined,781,0.43149807938540335,0.32200000000000001,0.25376261127596444
525,defined,778,0.41388174807197942,0.33200000000000002,0.19783850931677016
526,defined,796,0.42211055276381909,0.32800000000000001,0.2229523809523809
527,defined,767,0.37940026075619299,0.29199999999999998,0.23036426116838493
528,defined,773,0.43984476067270373,0.34200000000000003,0.22245294117647052
529,defined,767,0.42372881355932202,0.316,0.25423999999999991
530,defined,758,0.39973614775725591,0.31,0.22448844884488439
531,defined,769,0.40572171651495448,0.316,0.22114102564102567
532,defined,779,0.41463414634146339,0.34799999999999998,0.16070588235294114
533,defined,772,0.40025906735751293,0.33200000000000002,0.17053721682847889
534,defined,778,0.41259640102827766,0.32600000000000001,0.20988161993769472
535,defined,778,0.40616966580976865,0.32200000000000001,0.20722784810126582
536,defined,787,0.40152477763659467,0.33800000000000002,0.15820886075949359
537,defined,768,0.4140625,0.31,0.25132075471698112
538,defined,793,0.42370744010088274,0.33800000000000002,0.20227976190476182
539,defined,772,0.40673575129533679,0.318,0.21816560509554139
540,defined,792,0.41666666666666669,0.33000000000000002,0.20799999999999996
541,defined,777,0.38352638352638352,0.318,0.17085234899328861
542,defined,769,0.42132639791937582,0.35199999999999998,0.16454320987654325
543,defined,782,0.38618925831202044,0.27200000000000002,0.29568211920529797
544,defined,789,0.41191381495564006,0.30599999999999999,0.25712615384615389
545,defined,778,0.4241645244215938,0.30399999999999999,0.28329696969696971
546,defined,793,0.40100882723833542,0.29999999999999999,0.25188679245283019
547,defined,802,0.43391521197007482,0.32200000000000001,0.25791954022988506
548,defined,778,0.42030848329048842,0.318,0.24341284403669716
549,defined,747,0.39625167336010708,0.316,0.20252702702702696
550,defined,778,0.39588688946015427,0.32800000000000001,0.17148051948051946
551,defined,797,0.44416562107904645,0.33800000000000002,0.2390225988700565
552,defined,772,0.43393782383419688,0.33200000000000002,0.23491343283582078
553,defined,767,0.38983050847457629,0.312,0.19965217391304346
554,defined,784,0.40943877551020408,0.318,0.22332710280373835
555,defined,784,0.41198979591836737,0.316,0.23299071207430344
556,defined,770,0.39480519480519483,0.33000000000000002,0.16414473684210529
557,defined,790,0.41772151898734178,0.32800000000000001,0.21478787878787875
558,defined,783,0.38314176245210729,0.29599999999999999,0.22744000000000009
559,defined,783,0.43167305236270753,0.316,0.26796449704142011
560,defined,783,0.43550446998722858,0.35199999999999998,0.19174193548387097
561,defined,780,0.40512820512820513,0.30599999999999999,0.24468354430379746
562,defined,771,0.39559014267185472,0.28799999999999998,0.27197377049180327
563,defined,771,0.39169909208819714,0.318,0.18815231788079467
564,defined,789,0.44740177439797213,0.34000000000000002,0.24005665722379599
565,defined,798,0.42230576441102757,0.32200000000000001,0.23751928783382792
566,defined,776,0.40206185567010311,0.30599999999999999,0.23892307692307702
567,defined,772,0.3950777202072539,0.29399999999999998,0.25584262295081972
568,defined,771,0.42801556420233461,0.35599999999999998,0.16825454545454543
569,defined,768,0.42708333333333331,0.32200000000000001,0.24604878048780487
570,defined,784,0.40433673469387754,0.29799999999999999,0.26299053627760249
571,defined,783,0.43295019157088122,0.34799999999999998,0.19621238938053098
572,defined,783,0.42528735632183906,0.35199999999999998,0.17232432432432432
573,defined,786,0.41221374045801529,0.32000000000000001,0.22370370370370374
574,defined,780,0.39743589743589741,0.29599999999999999,0.25522580645161286
575,defined,770,0.39480519480519483,0.308,0.2198684210526316
576,defined,768,0.41666666666666669,0.33400000000000002,0.19840000000000002
577,defined,779,0.43003851091142492,0.33800000000000002,0.21402388059701494
578,defined,780,0.43333333333333335,0.34200000000000003,0.21076923076923071
579,defined,763,0.39056356487549149,0.314,0.19603355704697989
580,defined,782,0.42199488491048592,0.34799999999999998,0.17534545454545458
581,defined,780,0.4217948717948718,0.34000000000000002,0.1939209726443768
582,defined,772,0.42098445595854922,0.33800000000000002,0.19711999999999996
583,defined,781,0.40332906530089629,0.34200000000000003,0.15205714285714278
584,defined,781,0.42253521126760563,0.35199999999999998,0.16693333333333338
585,defined,788,0.40609137055837563,0.33000000000000002,0.18737499999999996
586,defined,776,0.42268041237113402,0.33600000000000002,0.20507317073170728
587,defined,793,0.42749054224464061,0.314,0.26548082595870204
588,defined,759,0.39920948616600793,0.32000000000000001,0.19841584158415848
589,defined,788,0.39213197969543145,0.28999999999999998,0.26045307443365695
590,defined,800,0.44124999999999998,0.34000000000000002,0.22946175637393762
591,defined,784,0.42602040816326531,0.32400000000000001,0.23947305389221551
592,defined,787,0.41296060991105465,0.34000000000000002,0.17667692307692306
593,defined,801,0.42696629213483145,0.34000000000000002,0.20368421052631569
594,defined,781,0.40460947503201022,0.34200000000000003,0.15474050632911385
595,defined,771,0.39688715953307391,0.312,0.21388235294117641
596,defined,778,0.40616966580976865,0.30599999999999999,0.24662025316455705
597,defined,772,0.4106217616580311,0.32800000000000001,0.20121135646687693
598,defined,803,0.40224159402241594,0.316,0.21440247678018576
599,defined,767,0.39504563233376794,0.31,0.21528052805280529
600,defined,778,0.42030848329048842,0.34599999999999997,0.17679510703363921
601,defined,792,0.41540404040404039,0.316,0.23929483282674768
602,defined,765,0.42222222222222222,0.33000000000000002,0.21842105263157896
603,defined,775,0.38322580645161292,0.30599999999999999,0.20151515151515154
604,defined,803,0.40473225404732255,0.316,0.21923692307692311
605,defined,785,0.40764331210191085,0.32200000000000001,0.21009374999999997
606,defined,788,0.42258883248730966,0.33200000000000002,0.21436636636636641
607,defined,786,0.42493638676844786,0.32600000000000001,0.2328263473053892
608,defined,787,0.40025412960609913,0.30599999999999999,0.2354857142857143
609,defined,775,0.41935483870967744,0.32600000000000001,0.22261538461538466
610,defined,779,0.43003851091142492,0.34200000000000003,0.20472238805970144
611,defined,780,0.43076923076923079,0.34000000000000002,0.21071428571428574
612,defined,783,0.40229885057471265,0.316,0.21451428571428577
613,defined,776,0.41494845360824745,0.32800000000000001,0.2095403726708075
614,defined,794,0.41183879093198994,0.32200000000000001,0.21814067278287463
615,defined,777,0.40669240669240669,0.32000000000000001,0.2131645569620253
616,defined,777,0.40283140283140284,0.32400000000000001,0.19569329073482422
617,defined,780,0.42564102564102563,0.32800000000000001,0.22939759036144569
618,defined,775,0.44645161290322583,0.35399999999999998,0.20708092485549146
